nation,pos,age,born,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,league,season,stat_type
,,,,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,,,
ESP,MF,30,1990,6,6,337,3.7,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,5,29,3,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,ESP-La Liga,2021,standard
ESP,"FW,MF",24,1996,11,4,390,4.3,1,2,3,1,0,0,5,0,1.1,1.1,0.7,1.8,3,10,33,0.23,0.46,0.69,0.23,0.69,0.26,0.16,0.41,0.26,0.41,ESP-La Liga,2021,standard
ESP,MF,34,1986,21,17,1399,15.5,2,5,7,2,0,0,4,0,2.4,2.4,3.3,5.7,52,141,76,0.13,0.32,0.45,0.13,0.45,0.16,0.21,0.37,0.16,0.37,ESP-La Liga,2021,standard
ESP,DF,26,1993,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2021,standard
ESP,DF,23,1997,24,21,1959,21.8,1,1,2,1,0,0,5,0,1.3,1.3,0.6,1.9,17,75,3,0.05,0.05,0.09,0.05,0.09,0.06,0.03,0.09,0.06,0.09,ESP-La Liga,2021,standard
ESP,FW,25,1995,21,0,370,4.1,0,1,1,0,0,0,3,0,0.9,0.9,0.3,1.2,5,3,26,0.0,0.24,0.24,0.0,0.24,0.23,0.07,0.3,0.23,0.3,ESP-La Liga,2021,standard
ESP,MF,25,1995,17,8,831,9.2,0,1,1,0,0,0,2,0,0.6,0.6,0.7,1.4,20,31,35,0.0,0.11,0.11,0.0,0.11,0.07,0.08,0.15,0.07,0.15,ESP-La Liga,2021,standard
ESP,DF,19,2001,1,0,32,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,6,0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.17,0.17,0.17,ESP-La Liga,2021,standard
ESP,DF,28,1992,12,6,639,7.1,0,0,0,0,0,0,3,0,0.1,0.1,1.0,1.1,12,13,44,0.0,0.0,0.0,0.0,0.0,0.01,0.15,0.16,0.01,0.16,ESP-La Liga,2021,standard
ESP,"MF,FW",25,1995,13,4,549,6.1,0,1,1,0,0,0,0,0,1.2,1.2,2.1,3.3,18,19,58,0.0,0.16,0.16,0.0,0.16,0.2,0.34,0.54,0.2,0.54,ESP-La Liga,2021,standard
ESP,MF,21,1999,31,17,1882,20.9,0,0,0,0,0,0,6,0,0.7,0.7,0.6,1.3,25,117,11,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.06,0.03,0.06,ESP-La Liga,2021,standard
ESP,MF,24,1996,26,25,2154,23.9,2,4,6,2,0,0,5,0,3.6,3.6,3.4,7.0,28,181,75,0.08,0.17,0.25,0.08,0.25,0.15,0.14,0.29,0.15,0.29,ESP-La Liga,2021,standard
ESP,"FW,MF",23,1997,33,30,2408,26.8,11,8,19,5,6,7,1,0,11.3,5.8,7.7,13.5,46,89,186,0.41,0.3,0.71,0.19,0.49,0.42,0.29,0.71,0.22,0.5,ESP-La Liga,2021,standard
MLI,DF,21,1999,16,7,622,6.9,0,0,0,0,0,0,3,0,0.6,0.6,0.3,0.9,10,22,2,0.0,0.0,0.0,0.0,0.0,0.09,0.04,0.13,0.09,0.13,ESP-La Liga,2021,standard
ESP,DF,34,1986,26,23,2082,23.1,1,1,2,1,0,0,1,0,1.2,1.2,1.3,2.5,24,71,119,0.04,0.04,0.09,0.04,0.09,0.05,0.06,0.11,0.05,0.11,ESP-La Liga,2021,standard
ESP,"FW,MF",28,1992,37,24,2184,24.3,8,3,11,8,0,0,3,0,5.9,5.9,3.7,9.6,56,38,201,0.33,0.12,0.45,0.33,0.45,0.24,0.15,0.39,0.24,0.39,ESP-La Liga,2021,standard
ESP,"MF,FW",20,2000,17,4,505,5.6,3,0,3,3,0,0,0,0,0.5,0.5,1.0,1.5,7,30,29,0.53,0.0,0.53,0.53,0.53,0.1,0.18,0.27,0.1,0.27,ESP-La Liga,2021,standard
ESP,MF,18,2002,1,0,35,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.27,0.0,0.27,ESP-La Liga,2021,standard
ESP,DF,23,1996,33,30,2747,30.5,0,1,1,0,0,0,5,1,2.3,2.3,0.4,2.7,22,101,4,0.0,0.03,0.03,0.0,0.03,0.07,0.01,0.09,0.07,0.09,ESP-La Liga,2021,standard
ESP,MF,19,2001,2,1,47,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07,ESP-La Liga,2021,standard
BRA,FW,28,1991,13,8,689,7.7,3,1,4,3,0,1,0,0,3.1,2.3,1.2,3.6,3,19,29,0.39,0.13,0.52,0.39,0.52,0.41,0.16,0.57,0.3,0.47,ESP-La Liga,2021,standard
ESP,GK,25,1995,38,38,3420,38.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2021,standard
ESP,DF,30,1989,12,5,595,6.6,0,1,1,0,0,0,2,0,0.0,0.0,0.7,0.7,14,45,74,0.0,0.15,0.15,0.0,0.15,0.0,0.11,0.11,0.0,0.11,ESP-La Liga,2021,standard
ESP,FW,19,2001,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2021,standard
ESP,FW,24,1996,5,2,143,1.6,0,0,0,0,0,0,0,0,0.2,0.2,0.7,0.9,3,3,10,0.0,0.0,0.0,0.0,0.0,0.12,0.43,0.55,0.12,0.55,ESP-La Liga,2021,standard
BRA,DF,27,1993,33,32,2788,31.0,1,0,1,1,0,0,11,1,1.3,1.3,0.6,1.9,5,53,2,0.03,0.0,0.03,0.03,0.03,0.04,0.02,0.06,0.04,0.06,ESP-La Liga,2021,standard
BRA,MF,33,1987,31,28,2546,28.3,3,4,7,3,0,0,6,0,1.5,1.5,3.0,4.5,17,112,22,0.11,0.14,0.25,0.11,0.25,0.05,0.11,0.16,0.05,0.16,ESP-La Liga,2021,standard
ARG,"FW,MF",31,1989,15,1,164,1.8,1,0,1,1,0,0,1,0,0.2,0.2,0.1,0.3,0,13,13,0.55,0.0,0.55,0.55,0.55,0.09,0.05,0.15,0.09,0.15,ESP-La Liga,2021,standard
CRO,MF,32,1988,37,25,2233,24.8,4,2,6,2,2,2,5,0,5.2,3.6,1.5,5.1,34,167,55,0.16,0.08,0.24,0.08,0.16,0.21,0.06,0.27,0.15,0.21,ESP-La Liga,2021,standard
ESP,DF,34,1985,34,34,2827,31.4,0,6,6,0,0,0,4,0,1.1,1.1,7.6,8.8,108,152,278,0.0,0.19,0.19,0.0,0.19,0.04,0.24,0.28,0.04,0.28,ESP-La Liga,2021,standard
ESP,MF,26,1994,35,28,2406,26.7,1,6,7,1,0,0,8,1,1.7,1.7,3.3,4.9,40,178,59,0.04,0.22,0.26,0.04,0.26,0.06,0.12,0.19,0.06,0.18,ESP-La Liga,2021,standard
FRA,DF,21,1998,34,33,2975,33.1,2,1,3,2,0,0,4,0,2.0,2.0,0.9,2.9,45,167,26,0.06,0.03,0.09,0.06,0.09,0.06,0.03,0.09,0.06,0.09,ESP-La Liga,2021,standard
NED,DF,25,1994,11,6,653,7.3,0,0,0,0,0,0,2,0,0.1,0.1,0.2,0.3,16,19,16,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,ESP-La Liga,2021,standard
ARG,FW,26,1994,34,30,2631,29.2,5,4,9,1,4,5,3,0,11.2,7.3,5.6,12.9,104,98,253,0.17,0.14,0.31,0.03,0.17,0.38,0.19,0.58,0.25,0.44,ESP-La Liga,2021,standard
NED,FW,29,1990,34,14,1268,14.1,4,0,4,4,0,0,3,0,4.7,4.7,1.0,5.7,6,18,66,0.28,0.0,0.28,0.28,0.28,0.33,0.07,0.4,0.33,0.4,ESP-La Liga,2021,standard
ARG,DF,28,1991,30,26,2330,25.9,1,2,3,1,0,0,5,0,1.0,1.0,2.6,3.6,65,114,133,0.04,0.08,0.12,0.04,0.12,0.04,0.1,0.14,0.04,0.14,ESP-La Liga,2021,standard
MAR,FW,24,1995,24,9,845,9.4,4,2,6,4,0,0,2,0,4.1,4.1,1.5,5.6,22,28,66,0.43,0.21,0.64,0.43,0.64,0.44,0.15,0.6,0.44,0.6,ESP-La Liga,2021,standard
SRB,"MF,DF",28,1991,30,10,1041,11.6,0,0,0,0,0,0,8,0,0.3,0.3,0.0,0.3,4,26,3,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.03,0.02,0.03,ESP-La Liga,2021,standard
MAR,"FW,MF",24,1996,3,0,27,0.3,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,4,1,4,0.0,0.0,0.0,0.0,0.0,1.41,0.0,1.41,1.41,1.41,ESP-La Liga,2021,standard
ARG,"MF,FW",32,1988,18,11,914,10.2,3,1,4,3,0,0,0,0,0.7,0.7,1.3,2.0,40,49,51,0.3,0.1,0.39,0.3,0.39,0.07,0.13,0.2,0.07,0.2,ESP-La Liga,2021,standard
ESP,DF,28,1992,9,9,719,8.0,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,2,14,0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,ESP-La Liga,2021,standard
ESP,DF,30,1989,9,7,565,6.3,1,0,1,1,0,0,3,0,0.2,0.2,0.4,0.6,8,22,32,0.16,0.0,0.16,0.16,0.16,0.04,0.06,0.1,0.04,0.1,ESP-La Liga,2021,standard
ESP,FW,26,1993,34,28,2210,24.6,3,4,7,3,0,0,2,0,2.1,2.1,4.5,6.6,69,170,196,0.12,0.16,0.29,0.12,0.29,0.09,0.18,0.27,0.09,0.27,ESP-La Liga,2021,standard
CZE,GK,31,1989,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2021,standard
MAR,GK,29,1991,33,33,2970,33.0,1,0,1,1,0,0,3,0,0.2,0.2,0.0,0.2,0,0,0,0.03,0.0,0.03,0.03,0.03,0.01,0.0,0.01,0.01,0.01,ESP-La Liga,2021,standard
MAR,FW,23,1997,38,23,2311,25.7,18,0,18,18,0,0,2,0,15.6,15.6,2.6,18.2,29,13,114,0.7,0.0,0.7,0.7,0.7,0.61,0.1,0.71,0.61,0.71,ESP-La Liga,2021,standard
ESP,"MF,FW",25,1994,33,15,1400,15.6,0,3,3,0,0,0,2,0,1.1,1.1,2.1,3.2,39,130,82,0.0,0.19,0.19,0.0,0.19,0.07,0.14,0.2,0.07,0.2,ESP-La Liga,2021,standard
ESP,"MF,FW",22,1998,20,4,511,5.7,0,0,0,0,0,0,1,0,0.5,0.5,1.1,1.6,16,35,48,0.0,0.0,0.0,0.0,0.0,0.09,0.19,0.28,0.09,0.28,ESP-La Liga,2021,standard
ESP,MF,21,1998,13,6,580,6.4,1,0,1,1,0,0,1,0,0.5,0.5,0.5,0.9,17,2,44,0.16,0.0,0.16,0.16,0.16,0.07,0.08,0.15,0.07,0.15,ESP-La Liga,2021,standard
ESP,MF,23,1997,32,31,2735,30.4,11,8,19,4,7,9,7,0,9.5,2.4,4.7,7.1,46,153,30,0.36,0.26,0.63,0.13,0.39,0.31,0.15,0.47,0.08,0.23,ESP-La Liga,2021,standard
URU,MF,24,1996,9,1,198,2.2,0,2,2,0,0,0,0,0,0.0,0.0,0.1,0.2,3,8,1,0.0,0.91,0.91,0.0,0.91,0.02,0.06,0.08,0.02,0.08,ESP-La Liga,2021,standard
ITA,DF,27,1992,3,0,67,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,7,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,ESP-La Liga,2021,standard
DEN,"MF,DF",31,1989,35,35,2979,33.1,4,1,5,3,1,1,8,0,2.9,2.1,2.3,4.4,37,122,89,0.12,0.03,0.15,0.09,0.12,0.09,0.07,0.16,0.06,0.13,ESP-La Liga,2021,standard
RUS,MF,29,1990,21,13,1101,12.2,0,3,3,0,0,0,3,0,1.0,1.0,2.4,3.4,37,37,95,0.0,0.25,0.25,0.0,0.25,0.08,0.19,0.28,0.08,0.28,ESP-La Liga,2021,standard
FRA,DF,29,1991,7,4,321,3.6,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,0,3,0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,ESP-La Liga,2021,standard
POR,DF,23,1997,3,2,181,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2021,standard
BRA,DF,29,1990,31,31,2716,30.2,4,1,5,4,0,0,6,0,1.0,1.0,0.5,1.5,9,81,4,0.13,0.03,0.17,0.13,0.17,0.03,0.02,0.05,0.03,0.05,ESP-La Liga,2021,standard
CTA,MF,27,1993,5,5,440,4.9,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,5,18,1,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,ESP-La Liga,2021,standard
POR,"MF,FW",23,1996,31,27,2287,25.4,5,5,10,5,0,0,3,1,3.7,3.7,4.0,7.7,111,115,154,0.2,0.2,0.39,0.2,0.39,0.15,0.16,0.3,0.15,0.3,ESP-La Liga,2021,standard
ESP,DF,20,2000,2,1,153,1.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2021,standard
ESP,DF,20,2000,25,21,1988,22.1,1,0,1,1,0,0,8,0,0.7,0.7,0.1,0.8,18,93,1,0.05,0.0,0.05,0.05,0.05,0.03,0.01,0.04,0.03,0.04,ESP-La Liga,2021,standard
ESP,"MF,DF",26,1994,17,4,441,4.9,0,0,0,0,0,0,4,1,0.2,0.2,0.5,0.7,17,13,23,0.0,0.0,0.0,0.0,0.0,0.04,0.11,0.14,0.04,0.14,ESP-La Liga,2021,standard
NED,GK,31,1989,10,10,900,10.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2021,standard
ESP,GK,29,1990,28,28,2520,28.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2021,standard
ESP,DF,25,1995,33,32,2846,31.6,1,7,8,1,0,0,6,0,2.6,2.6,3.9,6.5,62,119,201,0.03,0.22,0.25,0.03,0.25,0.08,0.12,0.21,0.08,0.21,ESP-La Liga,2021,standard
FRA,MF,18,2001,2,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2021,standard
FRA,FW,33,1987,27,10,1077,12.0,4,1,5,4,0,0,0,0,3.8,3.8,0.9,4.7,7,19,68,0.33,0.08,0.42,0.33,0.42,0.32,0.07,0.39,0.32,0.39,ESP-La Liga,2021,standard
KOR,"FW,MF",19,2001,24,15,1262,14.0,0,4,4,0,0,0,1,0,1.1,1.1,2.5,3.6,36,80,41,0.0,0.29,0.29,0.0,0.29,0.08,0.18,0.26,0.08,0.26,ESP-La Liga,2021,standard
ESP,"FW,MF",23,1997,30,9,950,10.6,5,0,5,5,0,0,2,0,4.2,4.2,0.8,4.9,22,25,60,0.47,0.0,0.47,0.47,0.47,0.4,0.07,0.47,0.4,0.47,ESP-La Liga,2021,standard
URU,FW,23,1996,31,31,2689,29.9,7,1,8,7,0,0,7,1,6.6,6.6,0.9,7.5,19,41,102,0.23,0.03,0.27,0.23,0.27,0.22,0.03,0.25,0.22,0.25,ESP-La Liga,2021,standard
GUI,DF,23,1996,26,24,2079,23.1,1,0,1,1,0,0,4,1,1.2,1.2,0.0,1.2,7,47,8,0.04,0.0,0.04,0.04,0.04,0.05,0.0,0.05,0.05,0.05,ESP-La Liga,2021,standard
ITA,FW,22,1998,7,0,108,1.2,0,0,0,0,0,0,0,0,0.4,0.4,0.3,0.7,1,3,6,0.0,0.0,0.0,0.0,0.0,0.36,0.24,0.61,0.36,0.61,ESP-La Liga,2021,standard
ESP,"MF,FW",28,1992,5,0,49,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2021,standard
POR,DF,21,1999,29,25,2137,23.7,1,1,2,1,0,0,6,1,0.5,0.5,1.2,1.7,48,46,94,0.04,0.04,0.08,0.04,0.08,0.02,0.05,0.07,0.02,0.07,ESP-La Liga,2021,standard
ESP,DF,22,1997,15,8,728,8.1,1,0,1,1,0,0,3,0,0.7,0.7,0.2,0.8,6,19,30,0.12,0.0,0.12,0.12,0.12,0.08,0.02,0.1,0.08,0.1,ESP-La Liga,2021,standard
SRB,MF,22,1998,31,25,2187,24.3,1,1,2,1,0,0,6,0,1.6,1.6,0.3,1.8,22,104,16,0.04,0.04,0.08,0.04,0.08,0.06,0.01,0.08,0.06,0.08,ESP-La Liga,2021,standard
ESP,MF,21,1999,4,3,231,2.6,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,4,3,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,ESP-La Liga,2021,standard
USA,MF,17,2002,32,17,1530,17.0,1,0,1,1,0,0,2,0,1.1,1.1,1.1,2.2,43,20,89,0.06,0.0,0.06,0.06,0.06,0.06,0.07,0.13,0.06,0.13,ESP-La Liga,2021,standard
ESP,DF,30,1990,27,25,2263,25.1,1,0,1,1,0,0,8,0,0.3,0.3,0.0,0.4,5,31,2,0.04,0.0,0.04,0.04,0.04,0.01,0.0,0.01,0.01,0.01,ESP-La Liga,2021,standard
CHI,"MF,FW",34,1986,30,27,2138,23.8,6,2,8,2,4,4,5,0,6.0,2.8,3.5,6.3,67,77,148,0.25,0.08,0.34,0.08,0.17,0.25,0.15,0.4,0.12,0.27,ESP-La Liga,2021,standard
ESP,MF,23,1997,24,17,1460,16.2,0,0,0,0,0,0,7,0,0.1,0.1,0.1,0.2,0,34,0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,ESP-La Liga,2021,standard
ESP,DF,34,1986,2,2,103,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2021,standard
ESP,DF,23,1997,16,11,921,10.2,0,0,0,0,0,0,3,0,0.2,0.2,0.1,0.3,9,16,1,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,ESP-La Liga,2021,standard
MAR,DF,28,1992,19,15,1379,15.3,0,1,1,0,0,0,6,0,0.6,0.6,0.1,0.7,6,41,3,0.0,0.07,0.07,0.0,0.07,0.04,0.0,0.05,0.04,0.05,ESP-La Liga,2021,standard
ESP,DF,24,1996,25,24,2073,23.0,1,0,1,1,0,0,8,0,1.4,1.4,0.5,1.9,0,42,2,0.04,0.0,0.04,0.04,0.04,0.06,0.02,0.08,0.06,0.08,ESP-La Liga,2021,standard
ESP,GK,31,1989,25,25,2250,25.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2021,standard
POR,"MF,FW",21,1999,17,7,668,7.4,1,0,1,1,0,0,1,0,1.5,1.5,0.4,1.8,20,14,50,0.13,0.0,0.13,0.13,0.13,0.2,0.05,0.25,0.2,0.25,ESP-La Liga,2021,standard
BIH,"FW,MF",26,1993,14,4,459,5.1,0,0,0,0,0,0,1,0,1.3,1.3,0.2,1.4,4,4,15,0.0,0.0,0.0,0.0,0.0,0.25,0.03,0.28,0.25,0.28,ESP-La Liga,2021,standard
ESP,MF,23,1997,24,12,1159,12.9,0,0,0,0,0,0,3,0,0.8,0.8,0.9,1.8,18,63,27,0.0,0.0,0.0,0.0,0.0,0.06,0.07,0.14,0.06,0.14,ESP-La Liga,2021,standard
ESP,DF,31,1988,5,1,177,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2021,standard
ESP,MF,22,1998,2,0,30,0.3,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,0.0,3.0,3.0,0.0,3.0,0.0,0.07,0.07,0.0,0.07,ESP-La Liga,2021,standard
URU,DF,26,1994,14,14,1260,14.0,1,1,2,1,0,0,4,0,0.5,0.5,1.2,1.6,21,47,37,0.07,0.07,0.14,0.07,0.14,0.03,0.08,0.12,0.03,0.12,ESP-La Liga,2021,standard
ESP,DF,25,1995,22,15,1297,14.4,0,0,0,0,0,0,1,0,0.1,0.1,0.4,0.5,27,39,42,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,ESP-La Liga,2021,standard
BRA,FW,23,1996,23,11,1177,13.1,4,1,5,4,0,0,3,0,4.9,4.9,0.7,5.6,26,15,67,0.31,0.08,0.38,0.31,0.38,0.38,0.05,0.43,0.38,0.43,ESP-La Liga,2021,standard
ESP,DF,22,1998,2,1,135,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,3,0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,ESP-La Liga,2021,standard
ESP,MF,32,1988,22,10,946,10.5,2,0,2,2,0,0,3,0,0.5,0.5,0.6,1.1,13,65,12,0.19,0.0,0.19,0.19,0.19,0.05,0.06,0.11,0.05,0.11,ESP-La Liga,2021,standard
ESP,DF,31,1989,23,21,1813,20.1,0,1,1,0,0,0,3,1,0.6,0.6,1.4,2.0,28,80,67,0.0,0.05,0.05,0.0,0.05,0.03,0.07,0.1,0.03,0.1,ESP-La Liga,2021,standard
ESP,MF,22,1998,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2021,standard
ESP,"DF,MF",27,1993,27,10,1204,13.4,0,5,5,0,0,0,1,0,0.5,0.5,4.0,4.5,73,53,66,0.0,0.37,0.37,0.0,0.37,0.04,0.3,0.34,0.04,0.34,ESP-La Liga,2021,standard
ESP,"DF,MF",31,1989,8,5,504,5.6,1,0,1,1,0,0,2,0,0.1,0.1,0.4,0.5,14,21,22,0.18,0.0,0.18,0.18,0.18,0.02,0.07,0.09,0.02,0.09,ESP-La Liga,2021,standard
ESP,GK,34,1986,13,13,1170,13.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2021,standard
ESP,MF,31,1989,25,21,1761,19.6,1,0,1,0,1,1,4,1,1.7,0.9,0.8,1.7,44,106,45,0.05,0.0,0.05,0.0,0.0,0.08,0.04,0.13,0.04,0.09,ESP-La Liga,2021,standard
ESP,MF,29,1991,30,25,2165,24.1,1,0,1,1,0,0,10,0,1.8,1.8,0.5,2.3,25,107,21,0.04,0.0,0.04,0.04,0.04,0.07,0.02,0.1,0.07,0.1,ESP-La Liga,2021,standard
GAM,DF,24,1995,19,14,1220,13.6,0,1,1,0,0,0,4,0,0.5,0.5,0.5,1.0,30,33,64,0.0,0.07,0.07,0.0,0.07,0.03,0.04,0.07,0.03,0.07,ESP-La Liga,2021,standard
ESP,FW,29,1991,29,19,1795,19.9,1,2,3,0,1,2,5,0,4.6,3.1,2.0,5.1,37,34,126,0.05,0.1,0.15,0.0,0.1,0.23,0.1,0.33,0.15,0.25,ESP-La Liga,2021,standard
ESP,FW,21,1999,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2021,standard
ISR,FW,24,1996,32,24,2133,23.7,6,1,7,6,0,0,3,0,5.6,5.6,2.6,8.3,17,22,73,0.25,0.04,0.3,0.25,0.3,0.24,0.11,0.35,0.24,0.35,ESP-La Liga,2021,standard
ESP,"MF,FW",25,1995,21,10,969,10.8,2,0,2,2,0,0,2,0,0.8,0.8,1.1,1.9,35,54,67,0.19,0.0,0.19,0.19,0.19,0.07,0.1,0.18,0.07,0.18,ESP-La Liga,2021,standard
ESP,"FW,MF",24,1995,10,5,375,4.2,1,0,1,0,1,1,1,0,1.1,0.3,0.1,0.4,12,12,17,0.24,0.0,0.24,0.0,0.0,0.26,0.02,0.29,0.08,0.1,ESP-La Liga,2021,standard
ESP,"MF,FW",29,1991,36,30,2517,28.0,5,5,10,5,0,0,1,1,4.8,4.8,2.1,6.9,29,77,109,0.18,0.18,0.36,0.18,0.36,0.17,0.07,0.25,0.17,0.25,ESP-La Liga,2021,standard
ESP,DF,28,1992,5,2,193,2.1,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,10,9,16,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,ESP-La Liga,2021,standard
ESP,MF,19,2001,6,2,137,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,5,5,12,0.0,0.0,0.0,0.0,0.0,0.06,0.05,0.11,0.06,0.11,ESP-La Liga,2021,standard
ESP,DF,24,1996,29,24,2093,23.3,1,2,3,1,0,0,8,0,1.7,1.7,4.0,5.7,88,47,237,0.04,0.09,0.13,0.04,0.13,0.07,0.17,0.24,0.07,0.24,ESP-La Liga,2021,standard
COL,FW,33,1986,23,9,786,8.7,5,0,5,5,0,0,1,0,3.2,3.2,1.0,4.2,11,14,52,0.57,0.0,0.57,0.57,0.57,0.36,0.12,0.48,0.36,0.48,ESP-La Liga,2021,standard
ESP,"MF,FW",24,1995,5,1,150,1.7,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.4,8,10,9,0.0,0.0,0.0,0.0,0.0,0.2,0.03,0.23,0.2,0.23,ESP-La Liga,2021,standard
ESP,MF,31,1989,36,36,3112,34.6,3,5,8,3,0,0,4,0,1.2,1.2,5.2,6.4,53,320,41,0.09,0.14,0.23,0.09,0.23,0.04,0.15,0.19,0.04,0.19,ESP-La Liga,2021,standard
ESP,FW,19,2000,17,8,593,6.6,3,0,3,3,0,0,1,0,4.6,4.6,0.2,4.8,9,9,43,0.46,0.0,0.46,0.46,0.46,0.7,0.03,0.72,0.7,0.72,ESP-La Liga,2021,standard
